,quasi_vort,quasi_energy,cubic_vort,cubic_energy
91,3.535057783126831,68.78194427490234,4.442859172821045,67.97016906738281
92,3.535057306289673,68.78194427490234,4.442858695983887,67.97016143798828
93,3.535057306289673,68.78193664550781,4.4428582191467285,67.97016143798828
94,3.5350568294525146,68.78192901611328,4.4428582191467285,67.97015380859375
95,3.5350565910339355,68.78192138671875,4.44285774230957,67.97015380859375
96,3.5350563526153564,68.78192138671875,4.44285774230957,67.97014617919922
97,3.5350561141967773,68.78191375732422,4.44285774230957,67.97013854980469
98,3.5350558757781982,68.78191375732422,4.442857265472412,67.97013854980469
99,3.53505539894104,68.78190612792969,4.442856788635254,67.97013092041016
100,3.535055160522461,68.78189849853516,4.442856311798096,67.97013092041016
101,3.535054922103882,68.78189086914062,4.442856311798096,67.97012329101562
102,3.5350544452667236,68.7818832397461,4.4428558349609375,67.9701156616211
103,3.5350542068481445,68.7818832397461,4.4428558349609375,67.9701156616211
104,3.5350539684295654,68.78187561035156,4.442855358123779,67.97010803222656
105,3.5350534915924072,68.78186798095703,4.442855358123779,67.97010040283203
106,3.5350534915924072,68.7818603515625,4.442855358123779,67.97010040283203
107,3.535053014755249,68.7818603515625,4.442854881286621,67.97010040283203
108,3.535053014755249,68.78185272216797,4.442854404449463,67.9700927734375
109,3.535052537918091,68.78184509277344,4.442853927612305,67.97008514404297
110,3.5350522994995117,68.78184509277344,4.442853927612305,67.97008514404297
111,3.5350520610809326,68.7818374633789,4.4428534507751465,67.97007751464844
112,3.5350515842437744,68.78182983398438,4.4428534507751465,67.9700698852539
113,3.5350513458251953,68.78182220458984,4.442852973937988,67.9700698852539
114,3.535051107406616,68.78182220458984,4.442852973937988,67.97006225585938
115,3.535050868988037,68.78181457519531,4.442852973937988,67.97005462646484
116,3.535050392150879,68.78180694580078,4.44285249710083,67.97005462646484
117,3.5350501537323,68.78180694580078,4.442852020263672,67.97004699707031
118,3.5350499153137207,68.78179931640625,4.442851543426514,67.97003936767578
119,3.5350494384765625,68.78179168701172,4.442851543426514,67.97003936767578
120,3.5350494384765625,68.78178405761719,4.442851543426514,67.97003936767578
121,3.535048723220825,68.78178405761719,4.4428510665893555,67.97003173828125
122,3.535048723220825,68.78177642822266,4.442850589752197,67.97003173828125
123,3.535048723220825,68.78176879882812,4.442850589752197,67.97002410888672
124,3.535048246383667,68.7817611694336,4.442850589752197,67.97001647949219
125,3.535048007965088,68.7817611694336,4.442850112915039,67.97001647949219
126,3.5350475311279297,68.78175354003906,4.442849636077881,67.97000885009766
127,3.5350472927093506,68.78174591064453,4.442849159240723,67.97000885009766
128,3.5350470542907715,68.78173828125,4.442849159240723,67.97000122070312
129,3.5350468158721924,68.78173828125,4.442849159240723,67.9699935913086
130,3.535046339035034,68.78173065185547,4.4428486824035645,67.9699935913086
131,3.535045862197876,68.78172302246094,4.442848205566406,67.96998596191406
132,3.535045862197876,68.7817153930664,4.442848205566406,67.96998596191406
133,3.535045623779297,68.78170776367188,4.442848205566406,67.96997833251953
134,3.5350451469421387,68.78170776367188,4.442847728729248,67.969970703125
135,3.5350451469421387,68.78170013427734,4.44284725189209,67.969970703125
136,3.5350446701049805,68.78170013427734,4.44284725189209,67.96996307373047
137,3.5350441932678223,68.78169250488281,4.442846775054932,67.96995544433594
138,3.535043954849243,68.78168487548828,4.442846775054932,67.96995544433594
139,3.535043716430664,68.78167724609375,4.442846298217773,67.9699478149414
140,3.535043239593506,68.78166961669922,4.442845821380615,67.96994018554688
141,3.535043239593506,68.78166961669922,4.442845821380615,67.96994018554688
142,3.5350430011749268,68.78166198730469,4.442845344543457,67.96993255615234
143,3.5350427627563477,68.78166198730469,4.442845344543457,67.96992492675781
144,3.5350425243377686,68.78165435791016,4.442844867706299,67.96992492675781
145,3.5350418090820312,68.78164672851562,4.442844867706299,67.96991729736328
146,3.535041570663452,68.7816390991211,4.442844390869141,67.96991729736328
147,3.535041332244873,68.78163146972656,4.442844390869141,67.96991729736328
148,3.535040855407715,68.78163146972656,4.442843914031982,67.96990966796875
149,3.535040855407715,68.78162384033203,4.442843437194824,67.96990966796875
150,3.5350406169891357,68.7816162109375,4.442843437194824,67.96990203857422
151,3.5350401401519775,68.78160858154297,4.442842960357666,67.96989440917969
152,3.5350399017333984,68.78160858154297,4.442842960357666,67.96989440917969
153,3.5350396633148193,68.78160095214844,4.442842483520508,67.96988677978516
154,3.5350394248962402,68.78160095214844,4.442842483520508,67.96987915039062
155,3.535038948059082,68.7815933227539,4.44284200668335,67.96987915039062
156,3.535038709640503,68.78158569335938,4.442841529846191,67.9698715209961
157,3.535038471221924,68.78157806396484,4.442841529846191,67.9698715209961
158,3.5350379943847656,68.78157043457031,4.442841053009033,67.96986389160156
159,3.5350379943847656,68.78157043457031,4.442841053009033,67.96985626220703
160,3.5350375175476074,68.78156280517578,4.442840576171875,67.96985626220703
161,3.535037040710449,68.78155517578125,4.442840576171875,67.9698486328125
162,3.535037040710449,68.78155517578125,4.442840099334717,67.9698486328125
163,3.535036563873291,68.78154754638672,4.442840099334717,67.96984100341797
164,3.535036563873291,68.78153991699219,4.442839622497559,67.96983337402344
165,3.5350358486175537,68.78153228759766,4.4428391456604,67.9698257446289
166,3.5350356101989746,68.78152465820312,4.4428391456604,67.9698257446289
167,3.5350353717803955,68.7815170288086,4.442838668823242,67.96981811523438
168,3.5350353717803955,68.7815170288086,4.442838668823242,67.96981811523438
169,3.5350348949432373,68.78150939941406,4.442838191986084,67.96981048583984
170,3.535034656524658,68.78150177001953,4.442837715148926,67.96980285644531
171,3.535034418106079,68.78150177001953,4.442837715148926,67.96980285644531
172,3.535033941268921,68.78150177001953,4.442837715148926,67.96979522705078
173,3.535033702850342,68.781494140625,4.442837238311768,67.96979522705078
174,3.5350334644317627,68.78148651123047,4.442836761474609,67.96979522705078
175,3.5350329875946045,68.78147888183594,4.442836761474609,67.96978759765625
176,3.5350329875946045,68.7814712524414,4.442836284637451,67.96977996826172
177,3.5350327491760254,68.7814712524414,4.442836284637451,67.96977996826172
178,3.535032272338867,68.78146362304688,4.442835807800293,67.96977233886719
179,3.535031795501709,68.78145599365234,4.442835330963135,67.96976470947266
180,3.53503155708313,68.78144836425781,4.442835330963135,67.96976470947266
181,3.535031318664551,68.78144836425781,4.442835330963135,67.96975708007812
182,3.5350310802459717,68.78144073486328,4.442834854125977,67.9697494506836
183,3.5350308418273926,68.78143310546875,4.442834377288818,67.9697494506836
184,3.5350303649902344,68.78142547607422,4.442834377288818,67.96974182128906
185,3.5350303649902344,68.78141784667969,4.442834377288818,67.96973419189453
186,3.535029888153076,68.78141784667969,4.44283390045166,67.96973419189453
187,3.535029649734497,68.78141021728516,4.442833423614502,67.96973419189453
188,3.535029411315918,68.78140258789062,4.442832946777344,67.9697265625
189,3.5350289344787598,68.78140258789062,4.442832946777344,67.9697265625
190,3.5350286960601807,68.7813949584961,4.442832946777344,67.96971893310547
191,3.5350284576416016,68.78138732910156,4.4428324699401855,67.96971130371094
192,3.5350282192230225,68.78138732910156,4.442831993103027,67.9697036743164
193,3.535027503967285,68.78137969970703,4.442831993103027,67.9697036743164
194,3.535027503967285,68.7813720703125,4.442831993103027,67.96969604492188
195,3.535027265548706,68.78136444091797,4.442831516265869,67.96969604492188
196,3.535027027130127,68.78136444091797,4.442831039428711,67.96968841552734
197,3.535026788711548,68.78135681152344,4.442830562591553,67.96968078613281
198,3.5350263118743896,68.7813491821289,4.442830562591553,67.96968078613281
199,3.5350258350372314,68.78134155273438,4.442830562591553,67.96967315673828
200,3.5350258350372314,68.78134155273438,4.4428300857543945,67.96967315673828
201,3.5350255966186523,68.78133392333984,4.4428300857543945,67.96966552734375
202,3.535025119781494,68.78132629394531,4.442829608917236,67.96966552734375
203,3.535025119781494,68.78131866455078,4.442829608917236,67.96965789794922
204,3.535024642944336,68.78131103515625,4.442829132080078,67.96965789794922
205,3.535024404525757,68.78131103515625,4.44282865524292,67.96965026855469
206,3.5350241661071777,68.78130340576172,4.442828178405762,67.96964263916016
207,3.5350236892700195,68.78130340576172,4.442828178405762,67.96964263916016
208,3.5350234508514404,68.78129577636719,4.442828178405762,67.96963500976562
209,3.5350229740142822,68.78128814697266,4.4428277015686035,67.9696273803711
210,3.535022735595703,68.78128051757812,4.4428277015686035,67.9696273803711
211,3.535022497177124,68.78128051757812,4.442827224731445,67.96961975097656
212,3.535022497177124,68.7812728881836,4.442826747894287,67.96961212158203
213,3.535022020339966,68.78126525878906,4.442826747894287,67.96961212158203
214,3.5350215435028076,68.78125762939453,4.442826271057129,67.9696044921875
215,3.5350215435028076,68.78125762939453,4.442825794219971,67.9696044921875
216,3.5350210666656494,68.78125,4.442825794219971,67.96959686279297
217,3.535020589828491,68.78124237060547,4.442825794219971,67.96958923339844
218,3.535020351409912,68.78124237060547,4.4428253173828125,67.96958923339844
219,3.535020112991333,68.78123474121094,4.4428253173828125,67.9695816040039
220,3.535019874572754,68.7812271118164,4.442824840545654,67.9695816040039
221,3.535019636154175,68.78121948242188,4.442824363708496,67.96957397460938
222,3.5350191593170166,68.78121185302734,4.442824363708496,67.96956634521484
223,3.5350191593170166,68.78120422363281,4.442823886871338,67.96956634521484
224,3.5350186824798584,68.78120422363281,4.44282341003418,67.96955871582031
225,3.5350184440612793,68.78119659423828,4.44282341003418,67.96955108642578
226,3.5350182056427,68.78119659423828,4.44282341003418,67.96955108642578
227,3.535017728805542,68.78118896484375,4.4428229331970215,67.96955108642578
228,3.535017251968384,68.78118133544922,4.4428229331970215,67.96954345703125
229,3.535017251968384,68.78117370605469,4.442822456359863,67.96954345703125
230,3.535017251968384,68.78117370605469,4.442821979522705,67.96953582763672
231,3.5350167751312256,68.78116607666016,4.442821979522705,67.96952819824219
232,3.5350162982940674,68.78115844726562,4.442821502685547,67.96952819824219
233,3.5350160598754883,68.7811508178711,4.442821502685547,67.96952056884766
234,3.535015821456909,68.7811508178711,4.442821025848389,67.96951293945312
235,3.53501558303833,68.78114318847656,4.4428205490112305,67.96951293945312
236,3.535015344619751,68.78113555908203,4.4428205490112305,67.9695053100586
237,3.5350148677825928,68.78113555908203,4.4428205490112305,67.96949768066406
238,3.5350146293640137,68.7811279296875,4.442820072174072,67.96949768066406
239,3.5350143909454346,68.78112030029297,4.442819595336914,67.96949005126953
240,3.5350141525268555,68.78111267089844,4.442819595336914,67.96949005126953
241,3.535013437271118,68.78111267089844,4.442819118499756,67.969482421875
242,3.535013437271118,68.7811050415039,4.442819118499756,67.969482421875
243,3.53501296043396,68.78109741210938,4.442818641662598,67.96947479248047
244,3.53501296043396,68.78108978271484,4.4428181648254395,67.96946716308594
245,3.5350124835968018,68.78108978271484,4.4428181648254395,67.96946716308594
246,3.5350120067596436,68.78108215332031,4.4428181648254395,67.9694595336914
247,3.5350120067596436,68.78107452392578,4.442817687988281,67.96945190429688
248,3.5350120067596436,68.78106689453125,4.442817211151123,67.96945190429688
249,3.5350115299224854,68.78106689453125,4.442817211151123,67.96944427490234
250,3.535011053085327,68.78105926513672,4.442817211151123,67.96944427490234
251,3.535010814666748,68.78105163574219,4.442816734313965,67.96943664550781
252,3.535010576248169,68.78104400634766,4.442816257476807,67.96942901611328
253,3.5350100994110107,68.78104400634766,4.442815780639648,67.96942901611328
254,3.5350098609924316,68.78103637695312,4.442815780639648,67.96942901611328
255,3.5350093841552734,68.7810287475586,4.442815780639648,67.96942138671875
256,3.5350093841552734,68.7810287475586,4.44281530380249,67.96941375732422
257,3.5350091457366943,68.78102111816406,4.442814826965332,67.96941375732422
258,3.535008668899536,68.78101348876953,4.442814826965332,67.96940612792969
259,3.535008430480957,68.781005859375,4.442814826965332,67.96940612792969
260,3.535008192062378,68.78099822998047,4.442814350128174,67.96939849853516
261,3.535007953643799,68.78099822998047,4.442813873291016,67.96939086914062
262,3.5350077152252197,68.78099822998047,4.442813396453857,67.96939086914062
263,3.5350072383880615,68.78099060058594,4.442813396453857,67.9693832397461
264,3.5350069999694824,68.7809829711914,4.442813396453857,67.9693832397461
265,3.5350067615509033,68.78097534179688,4.442812919616699,67.96937561035156
266,3.535006523132324,68.78096771240234,4.442812442779541,67.96936798095703
267,3.535006284713745,68.78096771240234,4.442812442779541,67.96936798095703
268,3.535006046295166,68.78096008300781,4.442812442779541,67.9693603515625
269,3.535005569458008,68.78095245361328,4.442811965942383,67.9693603515625
270,3.5350050926208496,68.78094482421875,4.442811489105225,67.96935272216797
271,3.5350048542022705,68.78094482421875,4.442811012268066,67.96934509277344
272,3.5350046157836914,68.78093719482422,4.442811012268066,67.96934509277344
273,3.5350043773651123,68.78092956542969,4.442811012268066,67.9693374633789
274,3.535004138946533,68.78092193603516,4.442810535430908,67.96932983398438
275,3.535003900527954,68.78092193603516,4.442810535430908,67.96932983398438
276,3.535003662109375,68.78091430664062,4.44281005859375,67.96932220458984
277,3.535003185272217,68.7809066772461,4.442809581756592,67.96931457519531
278,3.5350029468536377,68.78089904785156,4.442809581756592,67.96931457519531
279,3.5350027084350586,68.78089141845703,4.442809104919434,67.96930694580078
280,3.5350022315979004,68.78089141845703,4.442808628082275,67.96930694580078
281,3.5350019931793213,68.78089141845703,4.442808628082275,67.96930694580078
282,3.535001754760742,68.7808837890625,4.442808628082275,67.96929931640625
283,3.535001754760742,68.78087615966797,4.442808151245117,67.96929931640625
284,3.535001277923584,68.78086853027344,4.442808151245117,67.96929168701172
285,3.535000801086426,68.78086853027344,4.442807674407959,67.96928405761719
286,3.5350005626678467,68.7808609008789,4.442807197570801,67.96927642822266
287,3.5350003242492676,68.78085327148438,4.442807197570801,67.96927642822266
288,3.5350000858306885,68.78084564208984,4.442806720733643,67.96926879882812
289,3.5349996089935303,68.78083801269531,4.442806243896484,67.96926879882812
290,3.534999132156372,68.78083801269531,4.442806243896484,67.9692611694336
291,3.534999132156372,68.78083038330078,4.442805767059326,67.96925354003906
292,3.534998893737793,68.78082275390625,4.442805767059326,67.96925354003906
293,3.534998655319214,68.78081512451172,4.442805767059326,67.96924591064453
294,3.5349981784820557,68.78081512451172,4.442805290222168,67.96924591064453
295,3.5349979400634766,68.78080749511719,4.44280481338501,67.96923828125
296,3.5349977016448975,68.78079986572266,4.44280481338501,67.96923065185547
297,3.5349974632263184,68.78079223632812,4.442804336547852,67.96923065185547
298,3.53499698638916,68.78079223632812,4.442803859710693,67.96922302246094
299,3.534996747970581,68.7807846069336,4.442803859710693,67.9692153930664
300,3.534996509552002,68.7807846069336,4.442803382873535,67.9692153930664
301,3.5349960327148438,68.78077697753906,4.442803382873535,67.96920776367188
302,3.5349960327148438,68.78076934814453,4.442803382873535,67.96920776367188
303,3.5349955558776855,68.78076171875,4.442802906036377,67.96920013427734
304,3.5349950790405273,68.78075408935547,4.442802429199219,67.96919250488281
305,3.5349948406219482,68.78075408935547,4.4428019523620605,67.96919250488281
306,3.534994602203369,68.78074645996094,4.4428019523620605,67.96918487548828
307,3.53499436378479,68.7807388305664,4.4428019523620605,67.96918487548828
308,3.534994125366211,68.7807388305664,4.442801475524902,67.96917724609375
309,3.534993886947632,68.78073120117188,4.442800998687744,67.96917724609375
310,3.5349936485290527,68.78072357177734,4.442800998687744,67.96916961669922
311,3.5349934101104736,68.78071594238281,4.442800998687744,67.96916961669922
312,3.5349931716918945,68.78071594238281,4.442800521850586,67.96916198730469
313,3.5349924564361572,68.78070831298828,4.442800045013428,67.96915435791016
314,3.5349924564361572,68.78070068359375,4.4427995681762695,67.96915435791016
315,3.534991979598999,68.78069305419922,4.4427995681762695,67.96914672851562
316,3.53499174118042,68.78068542480469,4.4427995681762695,67.9691390991211
317,3.534991502761841,68.78068542480469,4.442799091339111,67.9691390991211
318,3.5349912643432617,68.78067779541016,4.442798614501953,67.96913146972656
319,3.5349907875061035,68.78067779541016,4.442798614501953,67.96913146972656
320,3.5349905490875244,68.78067016601562,4.442798614501953,67.96912384033203
321,3.5349903106689453,68.7806625366211,4.442798137664795,67.9691162109375
322,3.534990072250366,68.78065490722656,4.442797660827637,67.9691162109375
323,3.534989595413208,68.78065490722656,4.442797660827637,67.96910858154297
324,3.534989356994629,68.78064727783203,4.442797660827637,67.96910858154297
325,3.5349888801574707,68.7806396484375,4.4427971839904785,67.96910095214844
326,3.5349888801574707,68.78063201904297,4.44279670715332,67.9690933227539
327,3.5349886417388916,68.78063201904297,4.442796230316162,67.9690933227539
328,3.5349884033203125,68.78062438964844,4.442796230316162,67.96908569335938
329,3.5349879264831543,68.7806167602539,4.442796230316162,67.96908569335938
330,3.534987449645996,68.78060913085938,4.442795753479004,67.96907806396484
331,3.534987449645996,68.78060150146484,4.442795276641846,67.96907043457031
332,3.534987211227417,68.78060150146484,4.442795276641846,67.96907043457031
333,3.5349864959716797,68.78059387207031,4.4427947998046875,67.96906280517578
334,3.5349864959716797,68.78058624267578,4.4427947998046875,67.96905517578125
335,3.5349860191345215,68.78058624267578,4.442794322967529,67.96905517578125
336,3.5349860191345215,68.78058624267578,4.442793846130371,67.96905517578125
337,3.5349855422973633,68.78057861328125,4.442793846130371,67.96904754638672
338,3.534985303878784,68.78057098388672,4.442793846130371,67.96903991699219
339,3.534985065460205,68.78056335449219,4.442793369293213,67.96903991699219
340,3.534984588623047,68.78055572509766,4.442792892456055,67.96903228759766
341,3.534984588623047,68.78055572509766,4.442792892456055,67.96903228759766
342,3.5349841117858887,68.78054809570312,4.4427924156188965,67.96902465820312
343,3.5349836349487305,68.7805404663086,4.4427924156188965,67.9690170288086
344,3.5349836349487305,68.78053283691406,4.442791938781738,67.9690170288086
345,3.5349831581115723,68.78053283691406,4.44279146194458,67.96900939941406
346,3.5349831581115723,68.78052520751953,4.44279146194458,67.96900939941406
347,3.534982442855835,68.780517578125,4.442790985107422,67.96900177001953
348,3.534982204437256,68.78050994873047,4.442790985107422,67.968994140625
349,3.5349819660186768,68.78050231933594,4.442790508270264,67.968994140625
350,3.5349817276000977,68.78050231933594,4.442790508270264,67.96898651123047
351,3.5349814891815186,68.7804946899414,4.4427900314331055,67.96898651123047
352,3.5349810123443604,68.78048706054688,4.4427900314331055,67.96897888183594
353,3.5349810123443604,68.78048706054688,4.442789554595947,67.9689712524414
354,3.534980535507202,68.78047943115234,4.442789077758789,67.9689712524414
355,3.534980297088623,68.78047943115234,4.442789077758789,67.96896362304688
356,3.534980297088623,68.78047180175781,4.442788600921631,67.96895599365234
357,3.5349795818328857,68.78046417236328,4.442788600921631,67.96895599365234
358,3.5349793434143066,68.78045654296875,4.442788124084473,67.96894836425781
359,3.5349793434143066,68.78044891357422,4.442788124084473,67.96894836425781
360,3.5349788665771484,68.78044128417969,4.4427876472473145,67.96894073486328
361,3.5349783897399902,68.78044128417969,4.442787170410156,67.96893310546875
362,3.534978151321411,68.78043365478516,4.442787170410156,67.96893310546875
363,3.534977912902832,68.78042602539062,4.442786693572998,67.96893310546875
364,3.534977674484253,68.78042602539062,4.442786693572998,67.96892547607422
365,3.534977436065674,68.7804183959961,4.44278621673584,67.96892547607422
366,3.5349769592285156,68.78041076660156,4.44278621673584,67.96891784667969
367,3.5349767208099365,68.78041076660156,4.442785739898682,67.96891021728516
368,3.5349764823913574,68.78040313720703,4.442785739898682,67.96891021728516
369,3.534976005554199,68.7803955078125,4.442785263061523,67.96890258789062
370,3.534976005554199,68.78038787841797,4.442784786224365,67.9688949584961
371,3.534975528717041,68.78038024902344,4.442784786224365,67.9688949584961
372,3.534975290298462,68.78038024902344,4.442784786224365,67.96888732910156
373,3.534975051879883,68.7803726196289,4.442784309387207,67.96887969970703
374,3.5349748134613037,68.78036499023438,4.442783832550049,67.96887969970703
375,3.5349745750427246,68.78035736083984,4.442783832550049,67.9688720703125
376,3.5349738597869873,68.78035736083984,4.442783832550049,67.96886444091797
377,3.534973621368408,68.78034973144531,4.442783355712891,67.96886444091797
378,3.534973382949829,68.78034210205078,4.442782878875732,67.96885681152344
379,3.53497314453125,68.78033447265625,4.442782402038574,67.96885681152344
380,3.53497314453125,68.78033447265625,4.442782402038574,67.9688491821289
381,3.5349724292755127,68.78033447265625,4.442782402038574,67.9688491821289
382,3.5349724292755127,68.78032684326172,4.442781925201416,67.96884155273438
383,3.5349721908569336,68.78031921386719,4.442781448364258,67.96883392333984
384,3.5349719524383545,68.78031158447266,4.442781448364258,67.96883392333984
385,3.5349714756011963,68.78030395507812,4.442781448364258,67.96882629394531
386,3.534971237182617,68.7802963256836,4.4427809715271,67.96881866455078
387,3.534970760345459,68.7802963256836,4.442780494689941,67.96881866455078
388,3.534970760345459,68.78028869628906,4.442780494689941,67.96881103515625
389,3.53497052192688,68.78028106689453,4.442780017852783,67.96881103515625
390,3.5349700450897217,68.78028106689453,4.442780017852783,67.96880340576172
391,3.5349698066711426,68.7802734375,4.442779541015625,67.96880340576172
392,3.5349693298339844,68.78026580810547,4.442779064178467,67.96879577636719
393,3.5349690914154053,68.78026580810547,4.442779064178467,67.96879577636719
394,3.534968852996826,68.78025817871094,4.442779064178467,67.96878814697266
395,3.534968376159668,68.7802505493164,4.442778587341309,67.96878051757812
396,3.534968137741089,68.78024291992188,4.44277811050415,67.96878051757812
397,3.5349678993225098,68.78023529052734,4.44277811050415,67.9687728881836
398,3.5349676609039307,68.78023529052734,4.442777633666992,67.9687728881836
399,3.5349676609039307,68.78022766113281,4.442777633666992,67.96876525878906
400,3.5349671840667725,68.78022003173828,4.442777156829834,67.96875762939453
401,3.5349667072296143,68.78022003173828,4.442776679992676,67.96875
